id,key,value,type
1843130852,Bearing,E,naptan
1843130855,name,Byron Road,regular
1843130855,highway,bus_stop,regular
1843130855,Bearing,SW,naptan
1843130857,highway,crossing,regular
1843130857,crossing,uncontrolled,regular
1843130857,traffic_calming,table;choker,regular
1843138511,bus,yes,regular
1843138511,name,Tatwin Crescent,regular
1843138511,highway,bus_stop,regular
1843138511,Bearing,N,naptan
1843138511,public_transport,platform,regular
1843138514,bus,yes,regular
1843138514,name,Dumbleton's Towers,regular
1843138514,highway,bus_stop,regular
1843138514,Bearing,NW,naptan
1843138514,public_transport,platform,regular
1843138516,bus,yes,regular
1843138516,name,Dumbleton's Towers,regular
1843138516,highway,bus_stop,regular
1843138516,Bearing,SE,naptan
1843138516,public_transport,platform,regular
1843138518,public_transport,stop_position,regular
1843138519,bus,yes,regular
1843138519,name,Tatwin Crescent,regular
1843138519,highway,bus_stop,regular
1843138519,Bearing,S,naptan
1843138519,public_transport,platform,regular
1843138520,bus,yes,regular
1843138520,name,Burgoyne Road,regular
1843138520,highway,bus_stop,regular
1843138520,Bearing,W,naptan
1843138520,public_transport,platform,regular
1843138521,bus,yes,regular
1843138521,name,Meredith Towers,regular
1843138521,highway,bus_stop,regular
1843138521,Bearing,S,naptan
1843138521,public_transport,platform,regular
1844110904,railway,level_crossing,regular
1845637086,entrance,main,regular
1850081803,natural,tree,regular
1850081804,natural,tree,regular
1850081805,natural,tree,regular
1850081806,natural,tree,regular
1850081807,natural,tree,regular
1850081808,natural,tree,regular
1850081809,natural,tree,regular
1850081810,natural,tree,regular
1850081811,natural,tree,regular
1850081812,natural,tree,regular
1853260538,bus,yes,regular
1853260538,highway,bus_stop,regular
1853260538,public_transport,platform,regular
1853260542,bus,yes,regular
1853260542,highway,bus_stop,regular
1853260542,public_transport,platform,regular
1853260545,bus,yes,regular
1853260545,highway,bus_stop,regular
1853260545,public_transport,platform,regular
1853260548,public_transport,stop_position,regular
1853260551,bus,yes,regular
1853260551,highway,bus_stop,regular
1853260551,public_transport,platform,regular
1853260552,bus,yes,regular
1853260552,bench,yes,regular
1853260552,highway,bus_stop,regular
1853260552,shelter,yes,regular
1853260552,public_transport,platform,regular
1853260553,bus,yes,regular
1853260553,highway,bus_stop,regular
1853260553,public_transport,platform,regular
1853260559,public_transport,stop_position,regular
1853260563,bus,yes,regular
1853260563,highway,bus_stop,regular
1853260563,public_transport,platform,regular
1853260566,bus,yes,regular
1853260566,highway,bus_stop,regular
1853260566,public_transport,platform,regular
1853260568,bus,yes,regular
1853260568,highway,bus_stop,regular
1853260568,public_transport,platform,regular
1853260575,bus,yes,regular
1853260575,highway,bus_stop,regular
1853260575,public_transport,platform,regular
1853260578,bus,yes,regular
1853260578,highway,bus_stop,regular
1853260578,public_transport,platform,regular
1853260581,bus,yes,regular
1853260581,highway,bus_stop,regular
1853260581,public_transport,platform,regular
1853260584,bus,yes,regular
1853260584,bench,yes,regular
1853260584,highway,bus_stop,regular
1853260584,shelter,yes,regular
1853260584,public_transport,platform,regular
1854603235,bus,yes,regular
1854603235,bench,no,regular
1854603235,highway,bus_stop,regular
1854603235,shelter,no,regular
1854603235,tactile_paving,no,regular
1854603235,public_transport,platform,regular
1854603239,bus,yes,regular
1854603239,bench,no,regular
1854603239,highway,bus_stop,regular
1854603239,shelter,no,regular
1854603239,tactile_paving,no,regular
1854603239,public_transport,platform,regular
1854603241,bus,yes,regular
1854603241,highway,bus_stop,regular
1854603241,shelter,yes,regular
1854603241,public_transport,platform,regular
1854603242,bus,yes,regular
1854603242,bench,yes,regular
1854603242,highway,bus_stop,regular
1854603242,shelter,yes,regular
1854603242,public_transport,platform,regular
1854603243,bus,yes,regular
1854603243,bench,yes,regular
1854603243,highway,bus_stop,regular
1854603243,shelter,yes,regular
1854603243,public_transport,platform,regular
1854603244,bus,yes,regular
1854603244,bench,no,regular
1854603244,highway,bus_stop,regular
1854603244,shelter,no,regular
1854603244,public_transport,platform,regular
1854742468,name,St Clements Church,regular
1854742468,highway,bus_stop,regular
1854742469,name,Grange Road,regular
1854742469,bench,no,regular
1854742469,covered,no,regular
1854742469,highway,bus_stop,regular
1854742469,shelter,no,regular
1854746680,name,General Hospital Stop 1,regular
1854746680,highway,bus_stop,regular
1854746681,name,General Hospital Stop 1,regular
1854746681,highway,bus_stop,regular
1854754015,name,Irving Road,regular
1854754015,bench,yes,regular
1854754015,covered,yes,regular
1854754015,highway,bus_stop,regular
1854754015,shelter,yes,regular
1854776204,name,Pickles Copse,regular
1854776204,highway,bus_stop,regular
1854776213,name,Severn Road,regular
1854776213,highway,bus_stop,regular
1854776218,name,Oakley Road,regular
1854776218,highway,bus_stop,regular
1857436638,bus,yes,regular
1857436638,highway,bus_stop,regular
1857436638,public_transport,platform,regular
1857795058,traffic_calming,yes,regular
1857873703,source,Bing,regular
1857873703,amenity,parking,regular
1858895751,fee,no,regular
1858895751,amenity,atm,regular
1858895751,operator,Lloyds TSB,regular
1859066144,name,Butts Road,regular
1859066144,highway,bus_stop,regular
1859066150,name,Butts Square,regular
1859066150,highway,bus_stop,regular
1859066155,name,Portsmouth Road,regular
1859066155,highway,bus_stop,regular
1859066161,name,Portsmouth Road,regular
1859066161,highway,bus_stop,regular
1859066165,name,Sullivan Road,regular
1859066165,highway,bus_stop,regular
1859066166,name,Montague Close,regular
1859066166,highway,bus_stop,regular
1859066176,name,Botley Road,regular
1859066176,highway,bus_stop,regular
1859066181,bus,yes,regular
1859066181,highway,bus_stop,regular
1859066181,public_transport,platform,regular
1859066185,name,Butts Road,regular
1859066185,highway,bus_stop,regular
1859066190,name,Gainsborough Close,regular
1859066190,highway,bus_stop,regular
1859066194,name,The Target,regular
1859066194,highway,bus_stop,regular
1859066199,name,Gainsborough Close,regular
1859066199,highway,bus_stop,regular
1859066203,name,Sullivan Road,regular
1859066203,highway,bus_stop,regular
1859066208,name,The Bullseye,regular
1859066208,highway,bus_stop,regular
1859066212,name,Botley Road,regular
1859066212,highway,bus_stop,regular
1859066215,name,Heathfield First School,regular
1859066215,highway,bus_stop,regular
1859066221,bus,yes,regular
1859066221,highway,bus_stop,regular
1859066221,public_transport,platform,regular
1859066225,name,Landseer Road,regular
1859066225,highway,bus_stop,regular
1859066230,bus,yes,regular
1859066230,highway,bus_stop,regular
1859066230,public_transport,platform,regular
1859066235,name,Heathfield First School,regular
1859066235,highway,bus_stop,regular
1859066239,name,Butts Square,regular
1859066239,highway,bus_stop,regular
1859066243,name,Montague Close,regular
1859066243,highway,bus_stop,regular
1859066248,bus,yes,regular
1859066248,highway,bus_stop,regular
1859066248,public_transport,platform,regular
1859066253,name,Bisley Court,regular
1859066253,highway,bus_stop,regular
1859066258,bus,yes,regular
1859066258,highway,bus_stop,regular
1859066258,public_transport,platform,regular
1859074201,name,Alder Road,regular
1859074201,bench,no,regular
1859074201,covered,no,regular
1859074201,highway,bus_stop,regular
1859074201,shelter,no,regular
1859074201,Bearing,NE,naptan
1860127536,highway,turning_circle,regular
1860451741,railway,switch,regular
1860451748,railway,switch,regular
1860451819,railway,switch,regular
1860460404,railway,switch,regular
1860460487,railway,switch,regular
1863560138,name,Lakeside Café,regular
1863560138,amenity,cafe,regular
1868866215,name,Itchen,regular
1868866215,place,suburb,regular
1871263291,name,Oceanography Centre,regular
1871263291,shelter,yes,regular
1871263291,public_transport,platform,regular
1871263296,amenity,charging_station,regular
1874359522,crossing_ref,toucan,regular
1874359525,crossing_ref,tou,regular
1875061526,name,Staplewood Hill,regular
1875061526,natural,peak,regular
1875062182,highway,turning_circle,regular
1875062304,amenity,post_box,regular
1875062324,foot,yes,regular
1875062324,barrier,stile,regular
1875062327,foot,yes,regular
1875062327,barrier,stile,regular
1875062332,highway,traffic_signals,regular
1875062332,crossing,traffic_signals,regular
1875062332,crossing_ref,pelican,regular
1875820471,highway,traffic_signals,regular
1876517964,barrier,gate,regular
1878061029,access,no,regular
1878061029,barrier,gate,regular
1879555040,bicycle,yes,regular
1879555040,highway,traffic_signals,regular
1879555040,crossing,traffic_signals,regular
1879555040,crossing_ref,puffin,regular
1879710404,highway,crossing,regular
1879710404,crossing,uncontrolled,regular
1879710404,crossing_ref,pelican,regular
1879710404,traffic_calming,table,regular
1881689321,barrier,bollard,regular
1881689332,barrier,bollard,regular
1881689334,barrier,bollard,regular
1883218518,highway,turning_circle,regular
1883816356,name,Bevois Mount,regular
1883816356,place,locality,regular
1883816359,name,Portswood Park,regular
1883816359,place,locality,regular
1884435628,name,Hollybrook,regular
1884435628,place,suburb,regular
1885303912,highway,crossing,regular
1885304010,highway,crossing,regular
1885304010,crossing,uncontrolled,regular
1885304010,crossing_ref,zebra,regular
1885304032,highway,crossing,regular
1885304032,crossing,uncontrolled,regular
1885304032,crossing_ref,zebra,regular
1886118012,name,Southern Water Treatment Plant,regular
1886118012,entrance,yes,regular
1886118012,city,Southampton,addr
1886118012,street,Kent Road,addr
1886118012,country,GB,addr
1886118012,postcode,SO17 2LJ,addr
1888076954,bench,yes,regular
1888076954,highway,bus_stop,regular
1888076954,shelter,yes,regular
1892355063,name,Bladerunner Shipping,regular
1892355063,place,locality,regular
1892355067,name,Williams Shipping,regular
1892355067,place,locality,regular
1896519543,foot,yes,regular
1896519543,kerb,lowered,regular
1896519543,bicycle,yes,regular
1896519543,highway,crossing,regular
1896519543,crossing,traffic_signals,regular
1896519543,sloped_curb,yes,regular
1896519543,crossing_ref,toucan,regular
1896519563,highway,crossing,regular
1896519563,crossing,uncontrolled,regular
1896925321,barrier,cycle_barrier,regular
1909294997,ref,SO14 494D,regular
1909294997,source,survey;bing,regular
1909294997,amenity,post_box,regular
1909294997,operator,Royal Mail,regular
1909294997,royal_cypher,GVIR,regular
1909294997,type,pillar,post_box
1909294997,collection_plate,CP1D,regular
1909294997,collection_times,Mo-Fr 09:00; Sa 07:00,regular
1918384095,name,Civic Centre,regular
1918384095,bench,yes,regular
1918384095,highway,bus_stop,regular
1918384095,shelter,yes,regular
1918384095,local_ref,AN,regular
1918384095,Bearing,E,naptan
1918384095,tactile_paving,no,regular
1918384096,public_transport,platform,regular
1918384097,bus,yes,regular
1918384097,highway,platform,regular
1918384097,local_ref,AI,regular
1918384097,Bearing,W,naptan
1918384097,public_transport,platform,regular
1918391930,local_ref,TE,regular
1918391930,Bearing,N,naptan
1918391930,public_transport,platform,regular
1918391933,name,Bargate Street,regular
1918391933,highway,bus_stop,regular
1918391933,local_ref,BM,regular
1918391933,Bearing,W,naptan
1918391936,name,Castle Way,regular
1918391936,highway,bus_stop,regular
1918391936,local_ref,BJ,regular
1918391936,Bearing,N,naptan
1918391954,local_ref,TF,regular
1918391954,Bearing,S,naptan
1918391954,public_transport,platform,regular
1918391958,name,West Quay,regular
1918391958,highway,bus_stop,regular
1918391958,local_ref,BQ,regular
1918391958,Bearing,S,naptan
1918391960,name,West Quay,regular
1918391960,highway,bus_stop,regular
1918391960,local_ref,BS,regular
1918391960,Bearing,N,naptan
1918391961,name,Briton Street,regular
1918391961,highway,bus_stop,regular
1918391961,local_ref,TG,regular
1918391961,Bearing,W,naptan
1918391962,name,Briton Street,regular
1918391962,highway,bus_stop,regular
1918391962,local_ref,TH,regular
1918391962,Bearing,E,naptan
1918397337,name,Orchard Lane,regular
1918397337,highway,bus_stop,regular
1918397337,local_ref,QC,regular
1918397337,Bearing,W,naptan
1918397338,name,Vincent's Walk,regular
1918397338,highway,bus_stop,regular
1918397338,local_ref,CM,regular
1918397338,Bearing,N,naptan
1918397339,name,Pound Tree Road,regular
1918397339,highway,bus_stop,regular
1918397339,local_ref,CF,regular
1918397339,Bearing,W,naptan
1918397340,name,Pound Tree Road,regular
1918397340,highway,bus_stop,regular
1918397340,local_ref,CC,regular
1918397340,Bearing,E,naptan
1918397341,name,Vincent's Walk,regular
1918397341,highway,bus_stop,regular
1918397341,local_ref,CJ,regular
1918397341,Bearing,S,naptan
1918397342,name,Orchard Lane,regular
1918397342,highway,bus_stop,regular
1918397342,local_ref,QD,regular
1918397342,Bearing,E,naptan
1918397343,name,Pound Tree Road,regular
1918397343,highway,bus_stop,regular
1918397343,local_ref,CD,regular
1918397343,Bearing,E,naptan
1918397344,name,Pound Tree Road,regular
1918397344,highway,bus_stop,regular
1918397344,local_ref,CB,regular
1918397344,Bearing,E,naptan
1918397345,name,Hanover Buildings,regular
1918397345,highway,bus_stop,regular
1918397345,local_ref,CU,regular
1918397345,Bearing,E,naptan
1918397346,name,Threefield Lane,regular
1918397346,highway,bus_stop,regular
1918397346,local_ref,QH,regular
1918397346,Bearing,N,naptan
1918397347,name,Vincent's Walk,regular
1918397347,highway,bus_stop,regular
1918397347,local_ref,CI,regular
1918397347,Bearing,S,naptan
1918397348,name,Kingsland Market,regular
1918397348,highway,bus_stop,regular
1918397348,local_ref,IF,regular
1918397349,name,Pound Tree Road,regular
1918397349,highway,bus_stop,regular
1918397349,local_ref,CE,regular
1918397349,Bearing,W,naptan
1918397350,name,Vincent's Walk,regular
1918397350,highway,bus_stop,regular
1918397350,local_ref,CG,regular
1918397350,Bearing,S,naptan
1918397351,name,Houndwell Park,regular
1918397351,highway,bus_stop,regular
1918397351,local_ref,CN,regular
1918397351,Bearing,E,naptan
1918397352,name,Debenhams,regular
1918397352,highway,bus_stop,regular
1918397352,local_ref,CP,regular
1918397352,Bearing,SE,naptan
1918397353,name,Pound Tree Road,regular
1918397353,highway,bus_stop,regular
1918397353,local_ref,CA,regular
1918397353,Bearing,E,naptan
1918397354,name,Vincent's Walk,regular
1918397354,highway,bus_stop,regular
1918397354,local_ref,CH,regular
1918397354,Bearing,S,naptan
1918397355,name,Vincent's Walk,regular
1918397355,highway,bus_stop,regular
1918397355,local_ref,CL,regular
1918397355,Bearing,N,naptan
1918397356,name,Vincent's Walk,regular
1918397356,highway,bus_stop,regular
1918397356,local_ref,CO,regular
1918397356,Bearing,NW,naptan
1918402419,name,Above Bar Street,regular
1918402419,highway,bus_stop,regular
1918402419,local_ref,AC,regular
1918402419,Bearing,N,naptan
1918402426,local_ref,IC,regular
1918402426,public_transport,platform,regular
1918402430,local_ref,ID,regular
1918402430,public_transport,platform,regular
1918402432,name,Above Bar Street,regular
1918402432,highway,bus_stop,regular
1918402432,local_ref,AE,regular
1918402432,Bearing,N,naptan
1918402435,name,Solent University,regular
1918402435,highway,bus_stop,regular
1918402435,local_ref,IA,regular
1918402435,wheelchair,yes,regular
1918402437,bench,no,regular
1918402437,shelter,no,regular
1918402437,local_ref,AH,regular
1918402437,wheelchair,yes,regular
1918402437,Bearing,E,naptan
1918402437,public_transport,platform,regular
1918402452,name,Above Bar Street,regular
1918402452,highway,bus_stop,regular
1918402452,local_ref,AF,regular
1918402452,wheelchair,yes,regular
1918402452,Bearing,N,naptan
1918402457,bench,no,regular
1918402457,shelter,no,regular
1918402457,local_ref,AA,regular
1918402457,wheelchair,yes,regular
1918402457,Bearing,W,naptan
1918402457,public_transport,platform,regular
1918409939,local_ref,PJ,regular
1918409939,Bearing,SW,naptan
1918409939,public_transport,platform,regular
1918409940,local_ref,PI,regular
1918409940,Bearing,E,naptan
1918409940,public_transport,platform,regular
1918409942,highway,bus_stop,regular
1918409942,local_ref,BB,regular
1921512415,bus,yes,regular
1921512415,public_transport,stop_position,regular
1921512435,highway,traffic_signals,regular
1932102609,source,survey,regular
1932102609,amenity,bicycle_parking,regular
1932102609,capacity,16,regular
1932102620,fee,no,regular
1932102620,source,survey,regular
1932102620,amenity,bicycle_parking,regular
1932102620,covered,no,regular
1932102620,capacity,6,regular
1932102620,bicycle_parking,stands,regular
1932102628,fee,no,regular
1932102628,source,survey,regular
1932102628,amenity,bicycle_parking,regular
1932102628,covered,no,regular
1932102628,capacity,4,regular
1932102628,bicycle_parking,stands,regular
1932102634,fee,no,regular
1932102634,source,survey,regular
1932102634,amenity,bicycle_parking,regular
1932102634,covered,no,regular
1932102634,capacity,12,regular
1932102634,bicycle_parking,stands,regular
1937175011,name,ARc,regular
1937175011,amenity,car_wash,regular
1938788618,highway,turning_circle,regular
1941703004,leisure,picnic_table,regular
1941703005,leisure,picnic_table,regular
1941703006,leisure,picnic_table,regular
1941703007,leisure,picnic_table,regular
1944856176,barrier,gate,regular
1945042610,barrier,lift_gate,regular
1947379124,entrance,yes,regular
1947379124,wheelchair,no,regular
1947379127,entrance,yes,regular
1947379127,wheelchair,yes,regular
1947395167,entrance,main,regular
1947395191,entrance,main,regular
1947395191,wheelchair,yes,regular
1947395197,uri,http://id.southampton.ac.uk/building-portal/58-A,regular
1947395197,entrance,yes,regular
1947395197,wheelchair,yes,regular
1947411838,entrance,main,regular
1947411838,wheelchair,no,regular
1951138584,barrier,gate,regular
1951138631,barrier,gate,regular
1951645240,source,Bing imagery,regular
1951645240,man_made,tower,regular
1951645240,type,communication,tower
1951645324,traffic_calming,hump,regular
1955028070,name,Deacon Road,regular
1955028070,highway,bus_stop,regular
1955028091,name,Luton Road,regular
1955028091,highway,bus_stop,regular
1955028091,Bearing,SE,naptan
1955028100,name,Kenson Gardens,regular
1955028100,highway,bus_stop,regular
1955028106,name,Middle Road,regular
1955028106,highway,bus_stop,regular
1955028112,name,Bursledon Road,regular
1955028112,highway,bus_stop,regular
1955028117,name,Sholing First School,regular
1955028117,highway,bus_stop,regular
1955028122,name,Furze Road,regular
1955028122,highway,bus_stop,regular
1959123120,name,Woolston Link Road,regular
1959123120,highway,bus_stop,regular
1960505747,barrier,lift_gate,regular
1960511113,entrance,emergency,regular
1960511126,entrance,yes,regular
1963623528,foot,yes,regular
1963623528,horse,yes,regular
1963623528,barrier,bollard,regular
1963623528,bicycle,yes,regular
1963623528,motorcycle,no,regular
1965644950,name,Church Road,regular
1965644950,highway,bus_stop,regular
1965644950,Bearing,NW,naptan
1965644951,name,Terminus Terrace,regular
1965644951,highway,bus_stop,regular
1965644951,Bearing,SE,naptan
1965644952,name,The Ship Inn,regular
1965644952,highway,bus_stop,regular
1965644952,Bearing,SE,naptan
1965644956,name,Andromeda Road,regular
1965644956,highway,bus_stop,regular
1965644956,Bearing,NE,naptan
1965644960,name,Lower Brownhill Road,regular
1965644960,bench,yes,regular
1965644960,covered,yes,regular
1965644960,highway,bus_stop,regular
1965644960,shelter,yes,regular
1965644960,Bearing,NE,naptan
1965644964,name,Lower Brownhill Road,regular
1965644964,bench,no,regular
1965644964,covered,no,regular
1965644964,highway,bus_stop,regular
1965644964,shelter,no,regular
1965644964,Bearing,NE,naptan
1965644999,name,Boat Yard,regular
1965644999,highway,bus_stop,regular
1965644999,Bearing,NW,naptan
1965645003,name,Lower Brownhill Road,regular
1965645003,bench,no,regular
1965645003,covered,no,regular
1965645003,highway,bus_stop,regular
1965645003,shelter,no,regular
1965645003,Bearing,SW,naptan
1965645005,name,Lower Brownhill Road,regular
1965645005,bench,yes,regular
1965645005,covered,yes,regular
1965645005,highway,bus_stop,regular
1965645005,shelter,yes,regular
1965645005,Bearing,NE,naptan
1965645008,name,Shipyard,regular
1965645008,highway,bus_stop,regular
1965645008,Bearing,N,naptan
1965645011,name,Lower Brownhill Road,regular
1965645011,bench,no,regular
1965645011,covered,no,regular
1965645011,highway,bus_stop,regular
1965645011,shelter,no,regular
1965645011,Bearing,SW,naptan
1965645016,name,Church Road,regular
1965645016,highway,bus_stop,regular
1965645016,Bearing,SE,naptan
1965645024,name,Lower Brownhill Road,regular
1965645024,bench,no,regular
1965645024,covered,no,regular
1965645024,highway,bus_stop,regular
1965645024,shelter,no,regular
1965645024,Bearing,SW,naptan
1965645031,name,Victoria Road,regular
1965645031,highway,bus_stop,regular
1965645031,Bearing,W,naptan
1965645056,name,Central Bridge,regular
1965645056,highway,bus_stop,regular
1965645056,Bearing,W,naptan
1965645057,name,Andromeda Road,regular
1965645057,highway,bus_stop,regular
1965645057,Bearing,SW,naptan
1965696548,name,Knighton Road,regular
1965696548,highway,bus_stop,regular
1965696548,Bearing,S,naptan
1965696549,name,Knighton Road,regular
1965696549,highway,bus_stop,regular
1965696549,Bearing,N,naptan
1965696550,name,Freemantle Common,regular
1965696550,highway,bus_stop,regular
1965696550,Bearing,NW,naptan
1965696551,name,The Merry Oak,regular
1965696551,highway,bus_stop,regular
1965696551,Bearing,N,naptan
1965696552,name,The Merry Oak,regular
1965696552,highway,bus_stop,regular
1965696552,Bearing,SE,naptan
1965696553,name,Knighton Road,regular
1965696553,highway,bus_stop,regular
1965696553,Bearing,W,naptan
1965696554,name,Heath Road,regular
1965696554,highway,bus_stop,regular
1965696554,Bearing,N,naptan
1965696555,name,Wodehouse Road,regular
1965696555,highway,bus_stop,regular
1965696555,Bearing,NW,naptan
1965696556,name,The Drummond,regular
1965696556,highway,bus_stop,regular
1965696556,Bearing,W,naptan
1965696559,name,Heath Road,regular
1965696559,highway,bus_stop,regular
1965696559,Bearing,S,naptan
1965696560,name,Spakes Corner,regular
1965696560,highway,bus_stop,regular
1965696560,Bearing,SW,naptan
1965696561,name,Peartree Avenue,regular
1965696561,highway,bus_stop,regular
1965696561,Bearing,SE,naptan
1965696562,name,Spakes Corner,regular
1965696562,highway,bus_stop,regular
1965696562,Bearing,E,naptan
1965696563,bus,yes,regular
1965696563,highway,bus_stop,regular
1965696563,Bearing,N,naptan
1965696563,public_transport,platform,regular
1965696564,bus,yes,regular
1965696564,highway,bus_stop,regular
1965696564,Bearing,SW,naptan
1965696564,public_transport,platform,regular
1965696565,bus,yes,regular
1965696565,highway,bus_stop,regular
1965696565,Bearing,N,naptan
1965696565,public_transport,platform,regular
1965696566,name,Bishops Road,regular
1965696566,highway,bus_stop,regular
1965696566,Bearing,NE,naptan
1965696567,name,Wodehouse Road,regular
1965696567,highway,bus_stop,regular
1965696567,Bearing,SE,naptan
1965696568,name,Cheddar Close,regular
1965696568,highway,bus_stop,regular
1965696568,Bearing,W,naptan
1965696570,bus,yes,regular
1965696570,highway,bus_stop,regular
1965696570,Bearing,SW,naptan
1965696570,public_transport,platform,regular
1965732615,name,Premier Marchwood Express,regular
1965732615,shop,convenience,regular
1965732634,name,The Roebuck,regular
1965732634,amenity,pub,regular
1965732637,name,The Pilgrim Inn,regular
1965732637,tourism,guest_house,regular
1965732638,name,White Horse,regular
1965732638,amenity,pub,regular
1966527169,entrance,main,regular
1966527169,wheelchair,yes,regular
1967315633,bus,yes,regular
1967315633,highway,bus_stop,regular
1967315633,Bearing,E,naptan
1967315633,public_transport,platform,regular
1967315634,name,Ailsa Lane,regular
1967315634,highway,bus_stop,regular
1967315634,Bearing,SW,naptan
1967315635,bus,yes,regular
1967315635,highway,bus_stop,regular
1967315635,Bearing,W,naptan
1967315635,public_transport,platform,regular
1967315636,name,Freemantle Common,regular
1967315636,highway,bus_stop,regular
1967315636,Bearing,NE,naptan
1967315637,name,Leslie Loader House,regular
1967315637,highway,bus_stop,regular
1967315637,Bearing,NE,naptan
1967315638,bus,yes,regular
1967315638,highway,bus_stop,regular
1967315638,Bearing,E,naptan
1967315638,public_transport,platform,regular
1967315639,name,Ridgeway House School,regular
1967315639,highway,bus_stop,regular
1967315639,Bearing,NE,naptan
1967315640,name,Osterly Road,regular
1967315640,highway,bus_stop,regular
1967315640,Bearing,NE,naptan
1967315641,name,Freemantle Common,regular
1967315641,highway,bus_stop,regular
1967315641,Bearing,S,naptan
1967315642,bus,yes,regular
1967315642,highway,bus_stop,regular
1967315642,Bearing,W,naptan
1967315642,public_transport,platform,regular
1967349931,name,Millers Pond,regular
1967349931,highway,bus_stop,regular
1967349931,Bearing,E,naptan
1967349934,name,Sholing Station,regular
1967349934,highway,bus_stop,regular
1967349934,Bearing,NE,naptan
1967349935,name,Millers Pond,regular
1967349935,highway,bus_stop,regular
1967349935,Bearing,W,naptan
1967349955,name,St Monica School,regular
1967349955,highway,bus_stop,regular
1967349955,Bearing,N,naptan
1967349962,name,St Monica School,regular
1967349962,highway,bus_stop,regular
1967349962,Bearing,SW,naptan
1967349969,name,Sholing Station,regular
1967349969,highway,bus_stop,regular
1967349969,Bearing,SW,naptan
1967349978,name,Woolston Library,regular
1967349978,highway,bus_stop,regular
1967349978,Bearing,W,naptan
1967377344,public_transport,stop_position,regular
1973800227,name,Muslim Prayer Room,regular
1973800227,source,www.isoc.susu.org,regular
1973800227,amenity,place_of_worship,regular
1973800227,religion,muslim,regular
1974203046,public_transport,platform,regular
1974203088,Bearing,W,naptan
1974203088,public_transport,platform,regular
1974203093,name,Lobelia Road,regular
1974203093,highway,bus_stop,regular
1974203093,Bearing,S,naptan
1974203099,Bearing,SE,naptan
1974203099,public_transport,platform,regular
1974203106,public_transport,platform,regular
1974203109,Bearing,N,naptan
1974203109,public_transport,platform,regular
1974203117,name,Bassett Green Road,regular
1974203117,highway,bus_stop,regular
1974203117,Bearing,N,naptan
1974203123,name,Stoneham Arms,regular
1974203123,highway,bus_stop,regular
1974203123,Bearing,S,naptan
1974203170,public_transport,platform,regular
1974203177,name,Market Buildings,regular
1974203177,highway,bus_stop,regular
1974203177,Bearing,SE,naptan
1974203185,name,Bassett Green Road,regular
1974203185,highway,bus_stop,regular
1974203185,Bearing,S,naptan
1974203191,Bearing,E,naptan
1974203191,public_transport,platform,regular
1974203197,name,Daisy Road,regular
1974203197,highway,bus_stop,regular
1974203197,Bearing,S,naptan
1974250029,Bearing,NE,naptan
1974250029,public_transport,platform,regular
1974250032,name,Langhorn Road,regular
1974250032,highway,bus_stop,regular
1974250032,Bearing,SW,naptan
1974250037,Bearing,SW,naptan
1974250037,public_transport,platform,regular
1974250040,Bearing,S,naptan
1974250040,public_transport,platform,regular
1974250042,Bearing,SW,naptan
1974250042,public_transport,platform,regular
1974250045,Bearing,N,naptan
1974250045,public_transport,platform,regular
1974250062,Bearing,NE,naptan
1974250062,public_transport,platform,regular
1974284492,name,Cedar Mount,regular
1974284492,highway,bus_stop,regular
1974284492,Bearing,E,naptan
1974284496,name,Lodge Road,regular
1974284496,highway,bus_stop,regular
1974284496,Bearing,E,naptan
1974284500,name,Cedar Mount,regular
1974284500,highway,bus_stop,regular
1974284500,Bearing,W,naptan
1974284504,name,Henstead Road,regular
1974284504,highway,bus_stop,regular
1974284504,Bearing,N,naptan
1974284507,name,Carlton Road,regular
1974284507,highway,bus_stop,regular
1974284507,Bearing,S,naptan
1974284510,name,Banister Road,regular
1974284510,highway,bus_stop,regular
1974284510,Bearing,S,naptan
1974284516,name,Banister Road,regular
1974284516,highway,bus_stop,regular
1974284516,Bearing,E,naptan
1974284520,name,St Annes Catholic School,regular
1974284520,highway,bus_stop,regular
1974284520,Bearing,S,naptan
1974284524,name,St Annes Catholic School,regular
1974284524,highway,bus_stop,regular
1974284524,Bearing,N,naptan
1974284528,name,Henstead Road,regular
1974284528,highway,bus_stop,regular
1974284528,Bearing,S,naptan
1974284532,name,Spring Crescent,regular
1974284532,Bearing,S,naptan
1974284532,public_transport,platform,regular
1974284535,Bearing,N,naptan
1974284535,public_transport,platform,regular
1978599628,amenity,telephone,regular
1978599628,covered,booth,regular
1978599630,amenity,telephone,regular
1978599630,covered,booth,regular
1983397818,highway,crossing,regular
1983397818,crossing,traffic_signals,regular
1983397821,highway,crossing,regular
1983397821,crossing,traffic_signals,regular
1983397822,highway,crossing,regular
1983397822,crossing,traffic_signals,regular
1993603527,fee,no,regular
1993603527,amenity,bicycle_parking,regular
1993603527,covered,no,regular
1993603527,capacity,1,regular
1993603527,bicycle_parking,stands,regular
2002465028,barrier,gate,regular
2015103098,name,Brunswick Place,regular
2015103098,highway,bus_stop,regular
2015103098,Bearing,W,naptan
2015103099,Bearing,SW,naptan
2015103099,public_transport,platform,regular
2015103100,Bearing,N,naptan
2015103100,public_transport,platform,regular
2015103101,local_ref,Aldi Store,regular
2015103101,Bearing,SW,naptan
2015103101,public_transport,platform,regular
2015103102,Bearing,NE,naptan
2015103102,public_transport,platform,regular
